1	0.0	
2	0.0	
3	0.0	
4	0.00499463386444316	208481:209779 237274:238031
5	0.0	
6	0.0	
7	0.0	
8	0.0	
9	0.0	
10	0.0	
11	0.0	
12	0.0	
13	0.0	
14	0.0	
15	0.0	
16	0.0	
17	0.0	
18	0.010777429549992727	3844:4110 4408:4955
19	0.0	
20	0.8660935799782372	1:2290 2300:2914 2932:4029 4042:5595 5606:9015 9029:10533 10567:11157 11207:11659 11702:11956 12224:12790 12804:13487 13590:14274 14280:14402 14716:15184 15658:17188 17329:17529 17657:18033 18097:18644 18684:19532 19673:20131 20599:21359 21415:22017 22371:23255 23438:24803 25024:26169 26263:27110 27258:27632 27911:29791 29809:30156 30275:30622 30640:31484 31836:32837 33013:33357 33856:34110 34155:35081 35359:35637 35639:35857 35859:36971 37151:37795 37882:38190 38604:39993 39995:41951 42056:43579 43656:44561 44573:45828
21	0.0	
22	0.9121829406460265	1:1226 1377:2201 2287:3489 3549:4133 4528:7233 7248:7799 7889:11656 11674:12710 12721:13704 13707:16227 16278:16682 16746:17718 17808:22635 22664:23248 23345:25513 25584:26246 26318:26527 26762:26890 26919:27095 27816:29617 29978:30229 30301:30456 30745:31953 31972:35326 35363:38062 38073:38405 38639:38974 39060:39908 40033:40454 40488:40739 40770:40988 41051:41953 42018:42284 42378:42812 42835:43249
23	0.8217630050136616	1:450 462:746 761:1510 1521:4274 4293:5214 5247:5907 6260:7974 8141:8572 8585:8782 8804:8983 9026:9355 9448:9898 9943:10266 10412:11131 12168:13004 13044:13490 13627:14957 14982:15263 15361:16023 16404:17048 18633:18944 19095:19445 19529:20038 20144:22045 23317:25848 26202:26549 26597:26845 26951:27953 27969:30325 30412:33990 33992:36123 36128:36841 37086:37697
24	0.0	
25	0.0	
26	0.0	
27	0.0	
28	0.9503022162525184	1:97 154:1329 1459:2609 2664:4914 4972:5956
29	0.0	
30	0.0	
31	0.5382902938557436	501:719 1026:2015
32	0.0	
33	0.0	
34	0.0	
35	0.0	
36	0.0	
37	0.8520461699895068	1:152 292:951
38	0.0	
39	0.0	
40	0.0	
41	0.6437587657784011	146:604
42	0.0	
43	0.0	
44	1.0	1:536
45	0.0	
46	0.0	
47	0.0	
48	0.9195876288659793	1:239 264:470
49	0.0	
50	0.0	
51	0.0	
52	0.0	
53	0.0	
54	0.0	
55	0.0	
56	0.0	
57	0.0	
58	0.0	
59	0.0	
60	0.0	
61	0.0	
62	0.0	
63	0.0	
64	0.0	
65	1.0	1:132
66	0.0	
67	0.0	
68	0.0	
69	0.0	
70	0.0	
71	0.0	
72	0.0	
73	0.0	
74	0.0	
75	0.0	
76	0.0	
77	0.0	
78	0.0	
79	0.0	
80	0.0	
81	0.0	
82	0.0	
83	0.0	
84	0.0	
85	0.0	
86	0.0	
87	0.0	
88	0.0	
89	0.0	
90	0.0	
91	0.0	
92	0.0	
93	0.0	
94	0.0	
95	0.0	
96	0.0	
97	0.0	
98	0.0	
99	0.0	
100	0.0	
101	0.0	
102	0.0	
103	0.0	
104	0.0	
105	0.0	
106	0.0	
107	0.0	
108	0.0	
109	0.0	
110	0.0	
111	0.0	
